0;-8.75864e-17;2.08287e-16;3.30896e-16;1.42617e-16;-4.199e-16;3.2549e-16;2.9803e-16;-1.88598e-17;2.26814e-16;1.62252e-16;3.44495e-16;-9.8014e-18;1.48678e-16;-1.35922e-17;-3.92135e-17;2.74933e-17;-3.56947e-16;-1.96495e-17;9.1107e-17;-1.51112e-18;-2.94384e-16;-2.52855e-16;-3.19303e-16;-1.44247e-16;-2.77973e-16;-3.0091e-16;-2.28e-16;-1.02185e-16;-3.46608e-16;-5.11326e-16;-4.43712e-16;-3.39383e-16;-1.08327e-16;-1.43304e-17;-1.61696e-16;-2.4822e-16;-2.78759e-17;-1.61577e-16;-2.00343e-16;1.06021e-16;-1.50346e-17;-2.24949e-16;4.915e-17;-7.16404e-17;-8.08425e-17;-3.18869e-16;-1.16956e-16;3.8528e-17;9.75751e-17;-3.1116e-16;8.68128e-17;-3.0811e-17;1.22858e-16;2.88836e-16;-1.78642e-17;1.06247e-17;3.4031e-18;2.08159e-17;-6.5777e-17;8.15096e-17;-1.70453e-16;-2.01857e-16;-6.20971e-17;-1.65196e-16;-2.13064e-16;-3.77593e-17;-2.07383e-16;3.82499e-16;-2.26018e-16;-1.88925e-16;-1.72596e-16;-1.18711e-16;1.93331e-16;-3.46242e-18;-6.35688e-17;-2.29993e-16;-3.76881e-16;-4.54277e-18;-1.33828e-16;-9.43543e-17;-7.98359e-17;-1.17414e-17;7.2198e-18;-3.89063e-16;-4.52232e-17;-2.55453e-16;-4.03628e-16;-4.91573e-16;1.30673e-16;3.80489e-16;-8.19783e-17;9.7634e-17;3.31971e-16;1.7478e-16;5.15511e-17;-4.31043e-17;1.19383e-16;3.22025e-17;-1.56078e-16;-4.03952e-20;1.56021e-16;-3.21839e-17;-1.19316e-16;4.30549e-17;-5.15739e-17;-1.74725e-16;-3.32017e-16;-9.76978e-17;8.20547e-17;-3.80437e-16;-1.30806e-16;4.91577e-16;4.03665e-16;2.55535e-16;4.51668e-17;3.88868e-16;-7.16772e-18;1.17181e-17;7.9755e-17;9.43785e-17;1.33912e-16;4.62214e-18;3.76955e-16;2.29998e-16;6.35409e-17;3.53321e-18;-1.93374e-16;1.18656e-16;1.72649e-16;1.89002e-16;2.25944e-16;-3.82469e-16;2.07266e-16;3.77225e-17;2.13094e-16;1.6525e-16;6.20064e-17;2.01847e-16;1.70306e-16;-8.15228e-17;6.56844e-17;-2.09308e-17;-3.4486e-18;-1.05524e-17;1.78587e-17;-2.88838e-16;-1.22836e-16;3.07387e-17;-8.67384e-17;3.11084e-16;-9.74066e-17;-3.86454e-17;1.16986e-16;3.18857e-16;8.08578e-17;7.1666e-17;-4.91554e-17;2.24825e-16;1.50374e-17;-1.06013e-16;2.00279e-16;1.61515e-16;2.79325e-17;2.48136e-16;1.61713e-16;1.42927e-17;1.08292e-16;3.39419e-16;4.43675e-16;5.1128e-16;3.46602e-16;1.02233e-16;2.28015e-16;3.00851e-16;2.77924e-16;1.44263e-16;3.19314e-16;2.52814e-16;2.94387e-16;1.60753e-18;-9.10612e-17;1.95005e-17;3.56867e-16;-2.74986e-17;3.92006e-17;1.35292e-17;-1.48659e-16;9.87117e-18;-3.44485e-16;-1.62319e-16;-2.268e-16;1.88947e-17;-2.98046e-16;-3.25562e-16;4.19918e-16;-1.42556e-16;-3.30886e-16;-2.08347e-16;8.74837e-17;-8.47011e-20;
0.0297585;0.0297526;0.0297348;0.0297052;0.0296636;0.0296099;0.0295439;0.0294655;0.0293745;0.0292705;0.0291532;0.0290224;0.0288776;0.0287186;0.0285448;0.0283559;0.0281514;0.0279306;0.0276932;0.0274385;0.0271661;0.0268753;0.0265655;0.0262361;0.0258865;0.0255159;0.0251238;0.0247094;0.0242722;0.0238114;0.0233264;0.0228166;0.0222813;0.0217199;0.0211318;0.0205162;0.0198728;0.019201;0.0185003;0.0177703;0.0170106;0.0162207;0.0154004;0.0145494;0.0136676;0.0127549;0.0118112;0.0108367;0.00983143;0.00879566;0.00772971;0.00663388;0.00550885;0.00435526;0.00317387;0.00196557;0.000731342;-0.000527678;-0.00181025;-0.00311505;-0.00444053;-0.00578502;-0.00714676;-0.00852383;-0.00991423;-0.0113158;-0.0127262;-0.0141431;-0.015564;-0.0169862;-0.0184071;-0.0198236;-0.021233;-0.0226323;-0.0240184;-0.0253881;-0.0267382;-0.0280656;-0.0293669;-0.030639;-0.0318786;-0.0330825;-0.0342475;-0.0353704;-0.036448;-0.0374772;-0.0384554;-0.0393796;-0.0402471;-0.0410554;-0.041802;-0.0424847;-0.0431014;-0.04365;-0.0441289;-0.0445368;-0.0448724;-0.0451345;-0.0453224;-0.0454354;-0.0454732;-0.0454354;-0.0453224;-0.0451345;-0.0448724;-0.0445369;-0.044129;-0.04365;-0.0431015;-0.0424848;-0.0418021;-0.0410555;-0.0402472;-0.0393797;-0.0384555;-0.0374774;-0.0364481;-0.0353705;-0.0342477;-0.0330827;-0.0318788;-0.0306392;-0.0293671;-0.0280657;-0.0267384;-0.0253883;-0.0240186;-0.0226325;-0.0212332;-0.0198238;-0.0184072;-0.0169864;-0.0155642;-0.0141433;-0.0127264;-0.011316;-0.00991441;-0.00852402;-0.00714694;-0.0057852;-0.00444071;-0.00311522;-0.00181042;-0.000527848;0.000731175;0.0019654;0.00317371;0.0043551;0.00550869;0.00663373;0.00772956;0.00879552;0.0098313;0.0108366;0.0118111;0.0127548;0.0136675;0.0145493;0.0154003;0.0162206;0.0170105;0.0177702;0.0185002;0.0192009;0.0198727;0.0205161;0.0211317;0.0217199;0.0222813;0.0228166;0.0233264;0.0238113;0.0242721;0.0247093;0.0251237;0.0255159;0.0258864;0.026236;0.0265654;0.0268752;0.0271661;0.0274385;0.0276932;0.0279306;0.0281513;0.0283559;0.0285448;0.0287186;0.0288776;0.0290223;0.0291532;0.0292704;0.0293745;0.0294655;0.0295439;0.0296099;0.0296636;0.0297052;0.0297348;0.0297526;0.0297585;
0.0595051;0.0594933;0.0594578;0.0593986;0.0593156;0.0592083;0.0590766;0.0589201;0.0587382;0.0585305;0.0582963;0.058035;0.0577459;0.0574283;0.0570812;0.0567039;0.0562953;0.0558545;0.0553802;0.0548715;0.0543273;0.0537463;0.0531274;0.0524694;0.0517709;0.0510306;0.0502471;0.0494191;0.0485455;0.0476248;0.0466558;0.045637;0.0445673;0.0434455;0.04227;0.0410398;0.0397539;0.0384112;0.0370107;0.0355515;0.0340329;0.032454;0.0308142;0.029113;0.0273501;0.0255253;0.0236387;0.0216902;0.0196803;0.0176092;0.0154778;0.0132865;0.0110367;0.00872982;0.00636722;0.00395071;0.00148228;-0.00103583;-0.00360112;-0.00621096;-0.00886227;-0.0115517;-0.0142757;-0.0170305;-0.019812;-0.0226159;-0.0254376;-0.0282725;-0.0311154;-0.033961;-0.0368038;-0.0396383;-0.0424585;-0.0452586;-0.0480322;-0.0507733;-0.0534751;-0.0561315;-0.0587359;-0.0612819;-0.0637628;-0.0661724;-0.068504;-0.0707515;-0.0729083;-0.0749686;-0.0769265;-0.0787764;-0.0805129;-0.0821308;-0.0836254;-0.0849921;-0.0862266;-0.0873247;-0.0882835;-0.0891001;-0.0897718;-0.0902965;-0.0906726;-0.0908989;-0.0909746;-0.0908989;-0.0906727;-0.0902966;-0.0897719;-0.0891002;-0.0882837;-0.0873249;-0.0862267;-0.0849923;-0.0836256;-0.082131;-0.0805131;-0.0787766;-0.0769267;-0.0749688;-0.0729086;-0.0707518;-0.0685043;-0.0661727;-0.0637632;-0.0612822;-0.0587363;-0.0561319;-0.0534755;-0.0507736;-0.0480326;-0.0452589;-0.0424589;-0.0396387;-0.0368042;-0.0339613;-0.0311157;-0.0282729;-0.025438;-0.0226162;-0.0198123;-0.0170308;-0.014276;-0.011552;-0.00886263;-0.00621132;-0.00360146;-0.00103617;0.00148194;0.00395038;0.0063669;0.0087295;0.0110364;0.0132862;0.0154775;0.0176089;0.01968;0.02169;0.0236384;0.0255251;0.0273499;0.0291128;0.030814;0.0324538;0.0340327;0.0355513;0.0370105;0.038411;0.0397537;0.0410396;0.0422698;0.0434453;0.0445672;0.0456369;0.0466556;0.0476247;0.0485454;0.049419;0.050247;0.0510305;0.0517708;0.0524693;0.0531273;0.0537462;0.0543272;0.0548714;0.0553801;0.0558544;0.0562953;0.0567039;0.0570812;0.0574282;0.0577459;0.058035;0.0582962;0.0585305;0.0587382;0.0589201;0.0590766;0.0592083;0.0593155;0.0593986;0.0594578;0.0594933;0.0595051;
0.089228;0.0892103;0.0891573;0.0890687;0.0889444;0.088784;0.0885869;0.0883527;0.0880806;0.0877697;0.0874192;0.0870282;0.0865956;0.0861202;0.0856008;0.0850361;0.0844245;0.0837646;0.0830547;0.0822932;0.0814785;0.0806088;0.0796823;0.078697;0.0776511;0.0765427;0.0753694;0.0741295;0.0728212;0.0714423;0.0699908;0.068465;0.0668626;0.065182;0.063421;0.061578;0.0596513;0.0576395;0.0555409;0.0533544;0.0510785;0.0487123;0.0462546;0.0437047;0.0410622;0.0383268;0.0354985;0.0325773;0.0295638;0.0264585;0.0232624;0.0199765;0.0166027;0.0131429;0.00959948;0.00597496;0.00227236;-0.00150497;-0.00535329;-0.00926866;-0.0132465;-0.0172817;-0.021369;-0.0255027;-0.0296767;-0.0338846;-0.0381195;-0.0423742;-0.0466412;-0.0509126;-0.05518;-0.059435;-0.0636689;-0.0678726;-0.072037;-0.0761525;-0.0802094;-0.0841981;-0.088109;-0.0919322;-0.0956581;-0.0992767;-0.102779;-0.106154;-0.109394;-0.112488;-0.115429;-0.118208;-0.120816;-0.123247;-0.125492;-0.127545;-0.129399;-0.131049;-0.132489;-0.133716;-0.134725;-0.135514;-0.136079;-0.136419;-0.136532;-0.136419;-0.136079;-0.135514;-0.134725;-0.133716;-0.13249;-0.131049;-0.129399;-0.127545;-0.125492;-0.123247;-0.120816;-0.118208;-0.115429;-0.112488;-0.109394;-0.106155;-0.102779;-0.0992772;-0.0956585;-0.0919328;-0.0881095;-0.0841986;-0.0802099;-0.076153;-0.0720375;-0.0678732;-0.0636695;-0.0594356;-0.0551806;-0.0509131;-0.0466418;-0.0423748;-0.0381201;-0.0338851;-0.0296773;-0.0255032;-0.0213695;-0.0172822;-0.013247;-0.00926919;-0.00535381;-0.00150548;0.00227186;0.00597447;0.009599;0.0131425;0.0166022;0.0199761;0.023262;0.0264581;0.0295634;0.0325769;0.0354981;0.0383264;0.0410618;0.0437043;0.0462543;0.0487119;0.0510782;0.0533541;0.0555407;0.0576392;0.0596511;0.0615777;0.0634208;0.0651818;0.0668624;0.0684647;0.0699907;0.0714421;0.072821;0.0741294;0.0753692;0.0765425;0.077651;0.0786969;0.0796821;0.0806087;0.0814784;0.0822931;0.0830546;0.0837646;0.0844245;0.085036;0.0856008;0.0861202;0.0865955;0.0870281;0.0874192;0.0877696;0.0880805;0.0883526;0.0885869;0.0887839;0.0889444;0.0890687;0.0891573;0.0892103;0.089228;
0.118915;0.118892;0.118821;0.118704;0.118539;0.118325;0.118064;0.117752;0.117391;0.116978;0.116512;0.115992;0.115417;0.114785;0.114095;0.113344;0.112532;0.111654;0.110711;0.109698;0.108615;0.107458;0.106226;0.104916;0.103525;0.102051;0.10049;0.0988408;0.0971003;0.0952657;0.0933345;0.0913041;0.0891718;0.0869351;0.0845913;0.0821381;0.0795734;0.076895;0.0741011;0.0711896;0.0681591;0.065008;0.0617348;0.0583385;0.0548187;0.0511748;0.0474068;0.0435148;0.0394993;0.0353613;0.0311021;0.0267226;0.0222257;0.0176139;0.0128901;0.00805793;0.00312122;-0.00191551;-0.00704731;-0.0122689;-0.0175742;-0.0229565;-0.0284086;-0.0339231;-0.0394918;-0.0451061;-0.0507568;-0.0564345;-0.0621289;-0.0678294;-0.0735251;-0.0792047;-0.0848565;-0.0904683;-0.0960279;-0.101523;-0.106939;-0.112266;-0.117488;-0.122594;-0.12757;-0.132403;-0.13708;-0.141589;-0.145916;-0.15005;-0.153978;-0.15769;-0.161175;-0.164422;-0.167422;-0.170165;-0.172643;-0.174847;-0.176772;-0.178411;-0.17976;-0.180813;-0.181568;-0.182022;-0.182174;-0.182022;-0.181568;-0.180813;-0.17976;-0.178411;-0.176772;-0.174848;-0.172643;-0.170166;-0.167423;-0.164423;-0.161176;-0.157691;-0.153979;-0.15005;-0.145916;-0.141589;-0.137081;-0.132403;-0.12757;-0.122595;-0.117489;-0.112266;-0.10694;-0.101523;-0.0960286;-0.090469;-0.0848572;-0.0792055;-0.0735259;-0.0678302;-0.0621296;-0.0564352;-0.0507576;-0.0451069;-0.0394926;-0.0339239;-0.0284094;-0.0229572;-0.0175749;-0.0122697;-0.00704801;-0.0019162;0.00312055;0.00805728;0.0128895;0.0176133;0.0222251;0.0267221;0.0311015;0.0353608;0.0394988;0.0435142;0.0474063;0.0511743;0.0548182;0.0583381;0.0617344;0.0650075;0.0681587;0.0711893;0.0741007;0.0768947;0.079573;0.0821377;0.084591;0.0869348;0.0891715;0.0913038;0.0933342;0.0952654;0.0971;0.0988406;0.10049;0.102051;0.103525;0.104916;0.106226;0.107458;0.108615;0.109698;0.11071;0.111654;0.112531;0.113344;0.114095;0.114785;0.115417;0.115992;0.116512;0.116978;0.117391;0.117752;0.118063;0.118325;0.118538;0.118704;0.118821;0.118892;0.118915;
0.148555;0.148526;0.148438;0.148292;0.148086;0.147821;0.147495;0.147108;0.146658;0.146144;0.145564;0.144917;0.144201;0.143415;0.142556;0.141621;0.140609;0.139516;0.138341;0.13708;0.135731;0.134291;0.132756;0.131124;0.12939;0.127553;0.125609;0.123553;0.121384;0.119097;0.116689;0.114158;0.111499;0.10871;0.105787;0.102727;0.099528;0.0961867;0.0927009;0.0890681;0.0852862;0.0813535;0.0772682;0.0730286;0.0686343;0.0640847;0.0593797;0.0545193;0.0495043;0.0443357;0.039015;0.0335437;0.027925;0.0221622;0.0162588;0.0102193;0.00404862;-0.00224776;-0.00866362;-0.0151925;-0.0218265;-0.0285575;-0.0353766;-0.0422743;-0.0492405;-0.0562644;-0.0633346;-0.070439;-0.0775651;-0.0846996;-0.0918286;-0.0989381;-0.106013;-0.113039;-0.12;-0.126881;-0.133664;-0.140334;-0.146875;-0.15327;-0.159503;-0.165557;-0.171417;-0.177066;-0.182488;-0.187667;-0.19259;-0.197242;-0.201609;-0.205679;-0.209438;-0.212876;-0.215982;-0.218745;-0.221158;-0.223212;-0.224902;-0.226223;-0.227169;-0.227739;-0.227929;-0.227739;-0.227169;-0.226223;-0.224903;-0.223212;-0.221158;-0.218745;-0.215982;-0.212877;-0.209439;-0.205679;-0.20161;-0.197243;-0.192591;-0.187668;-0.182488;-0.177067;-0.171418;-0.165558;-0.159504;-0.153271;-0.146876;-0.140335;-0.133665;-0.126881;-0.120001;-0.11304;-0.106014;-0.098939;-0.0918296;-0.0847005;-0.0775661;-0.07044;-0.0633355;-0.0562653;-0.0492415;-0.0422753;-0.0353776;-0.0285584;-0.0218274;-0.0151933;-0.00866449;-0.00224861;0.00404779;0.0102185;0.016258;0.0221614;0.0279243;0.033543;0.0390143;0.044335;0.0495036;0.0545187;0.0593791;0.0640841;0.0686337;0.073028;0.0772676;0.081353;0.0852857;0.0890676;0.0927004;0.0961863;0.0995276;0.102727;0.105787;0.10871;0.111499;0.114158;0.116689;0.119097;0.121383;0.123553;0.125608;0.127553;0.12939;0.131123;0.132756;0.134291;0.135731;0.13708;0.138341;0.139516;0.140609;0.141621;0.142555;0.143415;0.144201;0.144917;0.145564;0.146143;0.146658;0.147108;0.147495;0.147821;0.148086;0.148292;0.148438;0.148526;0.148555;
0.178135;0.1781;0.177995;0.177821;0.177575;0.177259;0.17687;0.176408;0.175871;0.175257;0.174565;0.173793;0.172938;0.171999;0.170973;0.169857;0.168649;0.167344;0.16594;0.164434;0.162822;0.161101;0.159267;0.157316;0.155245;0.153049;0.150724;0.148267;0.145672;0.142938;0.140058;0.13703;0.133849;0.130512;0.127014;0.123352;0.119523;0.115523;0.11135;0.107;0.102471;0.0977613;0.0928677;0.0877888;0.0825238;0.0770722;0.0714334;0.0656079;0.0595961;0.0533995;0.0470197;0.0404585;0.0337198;0.0268072;0.0197252;0.0124791;0.00507449;-0.00248181;-0.0101824;-0.0180196;-0.0259841;-0.034066;-0.0422546;-0.0505385;-0.0589057;-0.0673432;-0.0758373;-0.0843735;-0.0929367;-0.101511;-0.11008;-0.118625;-0.127131;-0.135578;-0.143949;-0.152223;-0.160381;-0.168403;-0.176271;-0.183965;-0.191463;-0.198748;-0.205799;-0.212596;-0.219121;-0.225355;-0.23128;-0.23688;-0.242137;-0.247036;-0.251562;-0.255701;-0.25944;-0.262767;-0.265671;-0.268145;-0.270181;-0.271771;-0.27291;-0.273596;-0.273826;-0.273596;-0.272911;-0.271771;-0.270181;-0.268146;-0.265672;-0.262767;-0.25944;-0.255701;-0.251562;-0.247036;-0.242137;-0.23688;-0.231281;-0.225356;-0.219122;-0.212597;-0.2058;-0.198749;-0.191464;-0.183966;-0.176272;-0.168404;-0.160382;-0.152224;-0.14395;-0.13558;-0.127132;-0.118627;-0.110081;-0.101512;-0.0929379;-0.0843747;-0.0758384;-0.0673444;-0.0589069;-0.0505397;-0.0422557;-0.0340671;-0.0259852;-0.0180207;-0.0101835;-0.00248283;0.00507349;0.0124781;0.0197243;0.0268063;0.0337189;0.0404576;0.0470189;0.0533987;0.0595953;0.0656071;0.0714327;0.0770714;0.0825231;0.0877881;0.0928671;0.0977607;0.102471;0.107;0.11135;0.115523;0.119523;0.123352;0.127014;0.130512;0.133849;0.13703;0.140058;0.142937;0.145672;0.148266;0.150724;0.153049;0.155245;0.157316;0.159267;0.161101;0.162822;0.164434;0.16594;0.167344;0.168648;0.169857;0.170973;0.171999;0.172938;0.173793;0.174565;0.175257;0.17587;0.176408;0.17687;0.177259;0.177575;0.177821;0.177995;0.1781;0.178135;
0.207643;0.207602;0.207481;0.207278;0.206994;0.206627;0.206176;0.205641;0.205018;0.204307;0.203504;0.202609;0.201618;0.20053;0.199339;0.198045;0.196643;0.195129;0.193501;0.191753;0.189882;0.187885;0.185756;0.183491;0.181086;0.178536;0.175835;0.172981;0.169967;0.166789;0.163443;0.159924;0.156226;0.152346;0.148279;0.144021;0.139567;0.134914;0.130058;0.124997;0.119726;0.114244;0.108547;0.102633;0.096502;0.0901525;0.0835842;0.0767972;0.0697923;0.0625708;0.0551348;0.0474862;0.0396294;0.0315687;0.0233093;0.0148571;0.00621896;-0.00259754;-0.0115838;-0.0207307;-0.0300275;-0.0394626;-0.0490238;-0.0586976;-0.0684701;-0.0783259;-0.0882492;-0.0982232;-0.10823;-0.118251;-0.128267;-0.138257;-0.148202;-0.158079;-0.167868;-0.177545;-0.187088;-0.196473;-0.205678;-0.21468;-0.223456;-0.231981;-0.240233;-0.24819;-0.255828;-0.263127;-0.270064;-0.27662;-0.282776;-0.288513;-0.293814;-0.298662;-0.303041;-0.306937;-0.31034;-0.313238;-0.315622;-0.317485;-0.31882;-0.319623;-0.319892;-0.319623;-0.31882;-0.317485;-0.315622;-0.313238;-0.31034;-0.306938;-0.303042;-0.298662;-0.293814;-0.288514;-0.282777;-0.276621;-0.270065;-0.263128;-0.255829;-0.248191;-0.240234;-0.231982;-0.223457;-0.214682;-0.20568;-0.196474;-0.187089;-0.177546;-0.167869;-0.158081;-0.148203;-0.138258;-0.128268;-0.118252;-0.108231;-0.0982245;-0.0882506;-0.0783273;-0.0684714;-0.0586989;-0.0490251;-0.0394639;-0.0300287;-0.0207319;-0.011585;-0.00259873;0.00621779;0.014856;0.0233082;0.0315676;0.0396283;0.0474851;0.0551338;0.0625698;0.0697913;0.0767963;0.0835833;0.0901517;0.0965012;0.102632;0.108546;0.114243;0.119725;0.124996;0.130058;0.134913;0.139566;0.14402;0.148279;0.152346;0.156226;0.159923;0.163443;0.166789;0.169967;0.17298;0.175835;0.178535;0.181085;0.183491;0.185755;0.187884;0.189882;0.191753;0.1935;0.195129;0.196643;0.198045;0.199339;0.200529;0.201618;0.202609;0.203504;0.204306;0.205018;0.205641;0.206176;0.206627;0.206994;0.207278;0.207481;0.207602;0.207643;
0.237066;0.23702;0.236882;0.236653;0.23633;0.235914;0.235403;0.234795;0.234089;0.233282;0.232371;0.231356;0.230231;0.228996;0.227645;0.226176;0.224584;0.222865;0.221016;0.219031;0.216906;0.214637;0.212218;0.209644;0.20691;0.204012;0.200941;0.197695;0.194268;0.190653;0.186846;0.182842;0.178634;0.174218;0.169588;0.164739;0.159667;0.154367;0.148835;0.143068;0.137062;0.130813;0.124318;0.117575;0.110584;0.103341;0.0958482;0.0881043;0.0801102;0.0718677;0.0633788;0.0546457;0.0456733;0.0364666;0.0270312;0.0173739;0.0075024;-0.00257456;-0.0128473;-0.0233054;-0.0339367;-0.044728;-0.0556652;-0.0667332;-0.0779157;-0.0891955;-0.100554;-0.111973;-0.123431;-0.134907;-0.146378;-0.157822;-0.169216;-0.180534;-0.191752;-0.202843;-0.213782;-0.224542;-0.235097;-0.24542;-0.255484;-0.265263;-0.274729;-0.283858;-0.292622;-0.300996;-0.308957;-0.316482;-0.323547;-0.330132;-0.336216;-0.341782;-0.346809;-0.351283;-0.355189;-0.358517;-0.361254;-0.363393;-0.364926;-0.365848;-0.366157;-0.365848;-0.364926;-0.363393;-0.361255;-0.358517;-0.35519;-0.351283;-0.34681;-0.341782;-0.336217;-0.330133;-0.323548;-0.316483;-0.308958;-0.300997;-0.292623;-0.283859;-0.274731;-0.265264;-0.255486;-0.245422;-0.235099;-0.224544;-0.213784;-0.202845;-0.191753;-0.180536;-0.169217;-0.157824;-0.14638;-0.134908;-0.123432;-0.111974;-0.100556;-0.0891971;-0.0779172;-0.0667347;-0.0556667;-0.0447295;-0.0339382;-0.0233068;-0.0128486;-0.00257592;0.00750107;0.0173726;0.0270299;0.0364653;0.0456721;0.0546445;0.0633777;0.0718666;0.0801092;0.0881032;0.0958472;0.10334;0.110583;0.117575;0.124317;0.130812;0.137061;0.143067;0.148835;0.154366;0.159666;0.164738;0.169587;0.174217;0.178634;0.182841;0.186846;0.190653;0.194267;0.197695;0.200941;0.204011;0.20691;0.209644;0.212217;0.214636;0.216906;0.21903;0.221015;0.222865;0.224584;0.226175;0.227645;0.228996;0.230231;0.231356;0.232371;0.233282;0.234089;0.234795;0.235403;0.235914;0.23633;0.236653;0.236882;0.23702;0.237066;
0.266391;0.26634;0.266186;0.26593;0.265571;0.265107;0.264536;0.263858;0.263071;0.26217;0.261155;0.260021;0.258767;0.257388;0.25588;0.25424;0.252462;0.250543;0.248478;0.246261;0.243887;0.241351;0.238648;0.235771;0.232715;0.229474;0.226041;0.22241;0.218575;0.214531;0.21027;0.205788;0.201077;0.196131;0.190945;0.185513;0.17983;0.173891;0.167691;0.161225;0.15449;0.147481;0.140195;0.13263;0.124784;0.116654;0.108242;0.0995464;0.0905682;0.0813089;0.0717711;0.0619569;0.0518718;0.0415213;0.0309117;0.0200504;0.00894605;-0.00239162;-0.0139517;-0.0257228;-0.0376911;-0.0498417;-0.062159;-0.0746258;-0.087224;-0.0999341;-0.112735;-0.125606;-0.138524;-0.151464;-0.164402;-0.177311;-0.190164;-0.202935;-0.215594;-0.228114;-0.240462;-0.252611;-0.264529;-0.276187;-0.287554;-0.2986;-0.309295;-0.31961;-0.329513;-0.338977;-0.347975;-0.356481;-0.364468;-0.371913;-0.378792;-0.385085;-0.39077;-0.395829;-0.400247;-0.40401;-0.407106;-0.409525;-0.411259;-0.412302;-0.412652;-0.412302;-0.411259;-0.409525;-0.407106;-0.40401;-0.400247;-0.395829;-0.390771;-0.385086;-0.378793;-0.371914;-0.364469;-0.356482;-0.347976;-0.338978;-0.329514;-0.319611;-0.309297;-0.298602;-0.287556;-0.276188;-0.264531;-0.252612;-0.240464;-0.228115;-0.215596;-0.202937;-0.190166;-0.177312;-0.164403;-0.151466;-0.138526;-0.125608;-0.112737;-0.0999358;-0.0872257;-0.0746275;-0.0621607;-0.0498434;-0.0376927;-0.0257244;-0.0139533;-0.00239316;0.00894455;0.0200489;0.0309102;0.0415199;0.0518705;0.0619556;0.0717698;0.0813077;0.090567;0.0995453;0.108241;0.116653;0.124783;0.132629;0.140195;0.14748;0.154489;0.161224;0.16769;0.17389;0.17983;0.185513;0.190945;0.196131;0.201076;0.205787;0.21027;0.21453;0.218575;0.222409;0.22604;0.229474;0.232715;0.235771;0.238648;0.241351;0.243887;0.24626;0.248477;0.250543;0.252462;0.254239;0.25588;0.257387;0.258767;0.260021;0.261155;0.26217;0.263071;0.263858;0.264536;0.265107;0.265571;0.26593;0.266186;0.26634;0.266391;
